combo,strategy,N,stratum,mean,std6,n_pids
math500_Phi-4-mini-instruct,cv_floor,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_floor,1536,overall,0.6725096997300944,0.0017365161450714924,494
math500_Phi-4-mini-instruct,T1.0,1536,L1,0.9627906976744186,0.0,215
math500_Phi-4-mini-instruct,T1.0,1536,L2,0.8706879844961243,0.0020996074302344707,43
math500_Phi-4-mini-instruct,T1.0,1536,L3,0.8436805555555554,0.003348057756482229,30
math500_Phi-4-mini-instruct,T1.0,1536,L4,0.46315359477124174,0.0034126473202877377,51
math500_Phi-4-mini-instruct,T1.0,1536,L5,0.15605374396135263,0.0010429130329720326,138
math500_Phi-4-mini-instruct,T1.0,1536,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,1536,overall,0.6394863360323887,0.0016033215820334824,494
math500_Phi-4-mini-instruct,em_lowfirst,2048,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_lowfirst,2048,L2,0.953391472868217,0.00023735365724641426,43
math500_Phi-4-mini-instruct,em_lowfirst,2048,L3,0.9553472222222222,0.0029275590261943632,30
math500_Phi-4-mini-instruct,em_lowfirst,2048,L4,0.5495506535947713,0.002539654112098587,51
math500_Phi-4-mini-instruct,em_lowfirst,2048,L5,0.11349637681159419,0.0009856138049808268,138
math500_Phi-4-mini-instruct,em_lowfirst,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_lowfirst,2048,overall,0.6646676788124156,0.0012093934812200512,494
math500_Phi-4-mini-instruct,em_highfirst,2048,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_highfirst,2048,L2,0.9534883720930233,0.0,43
math500_Phi-4-mini-instruct,em_highfirst,2048,L3,0.9543750000000001,0.002907724387061337,30
math500_Phi-4-mini-instruct,em_highfirst,2048,L4,0.5479166666666666,0.003239561950347933,51
math500_Phi-4-mini-instruct,em_highfirst,2048,L5,0.11301328502415459,0.0006746009682980167,138
math500_Phi-4-mini-instruct,em_highfirst,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_highfirst,2048,overall,0.6643134278002699,0.0013130307747577737,494
math500_Phi-4-mini-instruct,em_random,2048,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_random,2048,L2,0.9534883720930233,0.0,43
math500_Phi-4-mini-instruct,em_random,2048,L3,0.9561805555555555,0.002519599100974108,30
math500_Phi-4-mini-instruct,em_random,2048,L4,0.5487336601307189,0.0030589832579378303,51
math500_Phi-4-mini-instruct,em_random,2048,L5,0.11351147342995167,0.001217165732782514,138
math500_Phi-4-mini-instruct,em_random,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_random,2048,overall,0.6646465924426451,0.0013286957854424172,494
math500_Phi-4-mini-instruct,em_floor,2048,L1,0.9953488372093023,0.0,215
math500_Phi-4-mini-instruct,em_floor,2048,L2,0.9534883720930233,0.0,43
math500_Phi-4-mini-instruct,em_floor,2048,L3,0.9545138888888888,0.002666883671725978,30
math500_Phi-4-mini-instruct,em_floor,2048,L4,0.5479166666666666,0.0044056329938074335,51
math500_Phi-4-mini-instruct,em_floor,2048,L5,0.11339070048309179,0.0008130338443546422,138
math500_Phi-4-mini-instruct,em_floor,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,em_floor,2048,overall,0.6644272941970311,0.0016187658853662502,494
math500_Phi-4-mini-instruct,cv_lowfirst,2048,L1,0.9904554263565891,0.00011283664052723276,215
math500_Phi-4-mini-instruct,cv_lowfirst,2048,L2,0.9335755813953487,0.00189065262110572,43
math500_Phi-4-mini-instruct,cv_lowfirst,2048,L3,0.9550694444444444,0.0025875861052054184,30
math500_Phi-4-mini-instruct,cv_lowfirst,2048,L4,0.5868872549019608,0.0038186907263726565,51
math500_Phi-4-mini-instruct,cv_lowfirst,2048,L5,0.14533514492753621,0.0008024246750016768,138
math500_Phi-4-mini-instruct,cv_lowfirst,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_lowfirst,2048,overall,0.67354504048583,0.0015519808262426135,494
math500_Phi-4-mini-instruct,cv_highfirst,2048,L1,0.9903003875968993,0.0002974032801011863,215
math500_Phi-4-mini-instruct,cv_highfirst,2048,L2,0.9363372093023257,0.0007120609717392609,43
math500_Phi-4-mini-instruct,cv_highfirst,2048,L3,0.9536805555555556,0.0019617287349758135,30
math500_Phi-4-mini-instruct,cv_highfirst,2048,L4,0.5874046840958606,0.003962011186776231,51
math500_Phi-4-mini-instruct,cv_highfirst,2048,L5,0.14404438405797101,0.0008596195310903173,138
math500_Phi-4-mini-instruct,cv_highfirst,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_highfirst,2048,overall,0.6733264451192084,0.0014640211830517988,494
math500_Phi-4-mini-instruct,cv_random,2048,L1,0.9903875968992248,0.0001826235502230837,215
math500_Phi-4-mini-instruct,cv_random,2048,L2,0.9341085271317828,0.0030910700833142726,43
math500_Phi-4-mini-instruct,cv_random,2048,L3,0.9575694444444446,0.0008086625904449956,30
math500_Phi-4-mini-instruct,cv_random,2048,L4,0.5886982570806101,0.0022821285766932643,51
math500_Phi-4-mini-instruct,cv_random,2048,L5,0.1448143115942029,0.0008685870563555911,138
math500_Phi-4-mini-instruct,cv_random,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_random,2048,overall,0.6737552013045435,0.0012784164069441458,494
math500_Phi-4-mini-instruct,cv_floor,2048,L1,0.9904651162790699,0.00028003708322771337,215
math500_Phi-4-mini-instruct,cv_floor,2048,L2,0.9336240310077519,0.002157177846409956,43
math500_Phi-4-mini-instruct,cv_floor,2048,L3,0.9570833333333334,0.0020749832663314633,30
math500_Phi-4-mini-instruct,cv_floor,2048,L4,0.5860974945533769,0.00300911754514055,51
math500_Phi-4-mini-instruct,cv_floor,2048,L5,0.1444645732689211,0.0009661206702549907,138
math500_Phi-4-mini-instruct,cv_floor,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,cv_floor,2048,overall,0.6733510458839407,0.001377028089927519,494
math500_Phi-4-mini-instruct,T1.0,2048,L1,0.9627906976744186,0.0,215
math500_Phi-4-mini-instruct,T1.0,2048,L2,0.8732558139534885,0.0022889557773290528,43
math500_Phi-4-mini-instruct,T1.0,2048,L3,0.8423611111111112,0.0017808133805360445,30
math500_Phi-4-mini-instruct,T1.0,2048,L4,0.4589460784313726,0.0014767029736659132,51
math500_Phi-4-mini-instruct,T1.0,2048,L5,0.15569142512077294,0.0005740686395480526,138
math500_Phi-4-mini-instruct,T1.0,2048,Lr,0.05882352941176471,7.601177430610146e-18,17
math500_Phi-4-mini-instruct,T1.0,2048,overall,0.6390941295546558,0.0009827679087497476,494
